id,female,age,education,political,treatment_str,risky,green,duration_survey,winner,loser,bonus_startup,bonus_ingame,bonus_lottery,bonus_final,repeater
2097,0,40,5,1,Forced choice strong,1,NA,553,1,0,0.5,0.5,8,8.5,0
2098,1,42,2,0,Forced choice (w),1,NA,624,1,0,0.5,0.5,8,8.5,0
2099,1,45,3,0,Nominal choice (nw),NA,1,148,1,0,0.5,0.5,8,8.5,0
2100,1,42,5,1,Forced choice (w),1,NA,636,0,1,0.5,0.5,0,0.5,0
2101,0,26,2,0,Nominal choice (nw),NA,0,236,0,1,0.5,0.5,0,0.5,0
2102,1,55,5,2,Forced choice very strong,1,NA,750,0,1,0.5,0.5,0,0.5,0
2103,0,32,5,1,Nominal choice (nw),NA,1,280,0,1,0.5,0.5,0,0.5,0
2104,0,43,3,-2,Base (nw),NA,NA,110,1,0,0.5,0.5,8,8.5,0
2105,0,36,5,-2,Forced choice strong,1,NA,617,1,0,0.5,0.5,8,8.5,0
2106,0,24,3,-2,Base (nw),NA,NA,34,1,0,0.5,0.5,8,8.5,0
2107,1,31,2,0,Forced choice very strong,1,NA,690,1,0,0.5,0.5,8,8.5,0
2108,0,20,3,-1,Nominal choice (nw),NA,1,62,0,1,0.5,0.5,0,0.5,0
2109,1,39,2,-1,Forced choice very strong,1,NA,772,1,0,0.5,0.5,8,8.5,0
2110,1,30,6,1,Forced choice very strong,1,NA,882,0,1,0.5,0.5,0,0.5,0
2111,0,34,5,2,Base (nw),NA,NA,71,1,0,0.5,0.5,8,8.5,0
2112,1,38,6,-1,Forced choice (w),1,NA,554,1,0,0.5,0.5,8,8.5,0
2113,0,41,5,-1,Forced choice very strong,1,NA,730,0,1,0.5,0.5,0,0.5,0
2114,1,22,5,1,Forced choice very strong,1,NA,633,1,0,0.5,0.5,8,8.5,0
2115,1,51,3,0,Forced choice (w),1,NA,674,0,1,0.5,0.5,0,0.5,0
2116,0,31,5,-1,Forced choice (nw),1,NA,93,1,0,0.5,0.5,8,8.5,0
2117,1,23,3,0,Forced choice (w),1,NA,1073,0,1,0.5,0.5,0,0.5,0
2118,1,35,5,-2,Forced choice (w),1,NA,577,1,0,0.5,0.5,8,8.5,0
2119,0,30,5,1,Forced choice strong,1,NA,704,1,0,0.5,0.5,8,8.5,0
2120,1,30,5,-1,Base (nw),NA,NA,66,0,1,0.5,0.5,0,0.5,0
2121,1,21,3,-1,Forced choice very strong,1,NA,564,0,1,0.5,0.5,0,0.5,0
2122,1,30,5,-1,Nominal choice (w),NA,1,625,0,1,0.5,0.5,0,0.5,0
2123,1,52,2,-1,Forced choice very strong,1,NA,687,0,1,0.5,0.5,0,0.5,0
2124,0,24,4,-1,Forced choice very strong,1,NA,733,0,1,0.5,0.5,0,0.5,0
2125,1,54,3,2,Base (nw),NA,NA,83,1,0,0.5,0.5,8,8.5,0
2126,1,29,2,0,Base (w),NA,NA,655,0,1,0.5,0.5,0,0.5,0
2127,0,22,2,-1,Forced choice (w),1,NA,654,0,1,0.5,0.5,0,0.5,0
2128,0,29,6,2,Forced choice (w),1,NA,558,0,1,0.5,0.5,0,0.5,0
2129,1,31,3,-1,Base (w),NA,NA,570,1,0,0.5,0.5,8,8.5,0
2130,0,28,5,-1,Forced choice (w),1,NA,543,1,0,0.5,0.5,8,8.5,0
2131,0,40,5,1,Forced choice very strong,0,NA,813,0,0,0.5,0.25,NA,0.25,0
2132,1,36,5,2,Forced choice (nw),1,NA,224,0,1,0.5,0.5,0,0.5,0
2133,0,23,4,0,Forced choice very strong,1,NA,549,1,0,0.5,0.5,8,8.5,0
2134,0,22,3,-1,Base (nw),NA,NA,653,0,1,0.5,0.5,0,0.5,0
2135,0,37,5,-2,Forced choice very strong,1,NA,625,1,0,0.5,0.5,8,8.5,0
2136,0,32,5,0,Forced choice (nw),1,NA,299,1,0,0.5,0.5,8,8.5,0
2137,1,63,4,1,Base (nw),NA,NA,199,0,1,0.5,0.5,0,0.5,0
2138,0,29,5,-2,Forced choice (nw),1,NA,262,0,1,0.5,0.5,0,0.5,1
2139,1,64,3,-1,Base (w),NA,NA,1073,0,1,0.5,0.5,0,0.5,0
2140,1,39,5,0,Nominal choice (w),NA,1,641,0,1,0.5,0.5,0,0.5,0
2141,0,35,2,-2,Base (nw),NA,NA,207,0,1,0.5,0.5,0,0.5,0
2142,1,27,3,0,Nominal choice (w),NA,1,631,1,0,0.5,0.5,8,8.5,0
2143,1,41,3,-1,Forced choice (w),0,NA,551,0,0,0.5,0.75,NA,0.75,0
2144,1,33,5,-1,Forced choice (w),1,NA,701,1,0,0.5,0.5,8,8.5,0
2145,0,43,5,-1,Forced choice (w),1,NA,1375,0,1,0.5,0.5,0,0.5,0
2146,1,26,8,0,Forced choice very strong,1,NA,1109,1,0,0.5,0.5,8,8.5,0
2147,1,29,2,0,Nominal choice (w),NA,1,620,1,0,0.5,0.5,8,8.5,0
2148,0,65,4,2,Forced choice (w),0,NA,684,0,0,0.5,0.75,NA,0.75,0
2149,0,60,5,1,Forced choice very strong,1,NA,594,1,0,0.5,0.5,8,8.5,0
2150,1,39,4,-2,Base (nw),NA,NA,91,0,1,0.5,0.5,0,0.5,0
2151,0,56,5,0,Nominal choice (w),NA,1,909,1,0,0.5,0.5,8,8.5,0
2152,1,30,4,-1,Forced choice strong,1,NA,711,1,0,0.5,0.5,8,8.5,0
2153,0,28,2,-1,Base (nw),NA,NA,132,0,1,0.5,0.5,0,0.5,1
2154,0,52,5,-1,Nominal choice (nw),NA,0,146,0,1,0.5,0.5,0,0.5,0
2155,0,33,3,1,Nominal choice (nw),NA,0,168,0,1,0.5,0.5,0,0.5,1
2156,0,53,4,2,Forced choice (w),1,NA,558,0,1,0.5,0.5,0,0.5,0
2157,1,34,3,-1,Base (nw),NA,NA,97,1,0,0.5,0.5,8,8.5,0
2158,1,49,2,1,Forced choice (w),0,NA,704,0,0,0.5,0.75,NA,0.75,0
2159,1,58,3,1,Forced choice strong,1,NA,760,1,0,0.5,0.5,8,8.5,0
2160,1,26,5,-1,Forced choice very strong,0,NA,577,0,0,0.5,0.25,NA,0.25,0
2161,1,31,2,-1,Forced choice (w),1,NA,755,1,0,0.5,0.5,8,8.5,0
2162,0,25,5,0,Base (nw),NA,NA,269,0,1,0.5,0.5,0,0.5,0
2163,1,32,5,-2,Forced choice (nw),1,NA,61,1,0,0.5,0.5,8,8.5,0
2164,0,39,5,2,Nominal choice (w),NA,0,657,1,0,0.5,0.5,8,8.5,0
2165,1,44,4,-1,Nominal choice (w),NA,0,651,0,1,0.5,0.5,0,0.5,0
2166,0,27,5,-1,Forced choice (w),1,NA,564,0,1,0.5,0.5,0,0.5,0
2167,0,29,4,-1,Forced choice very strong,1,NA,571,0,1,0.5,0.5,0,0.5,0
2168,1,42,5,-1,Forced choice (w),1,NA,625,1,0,0.5,0.5,8,8.5,0
2169,1,29,5,-2,Nominal choice (w),NA,0,568,0,1,0.5,0.5,0,0.5,0
2170,1,46,5,-1,Base (nw),NA,NA,147,1,0,0.5,0.5,8,8.5,0
2171,1,55,5,-1,Forced choice strong,1,NA,820,0,1,0.5,0.5,0,0.5,0
2172,0,43,5,0,Base (nw),NA,NA,113,0,1,0.5,0.5,0,0.5,0
2173,0,50,3,1,Forced choice (nw),1,NA,43,1,0,0.5,0.5,8,8.5,0
2174,1,34,6,0,Nominal choice (nw),NA,1,113,1,0,0.5,0.5,8,8.5,0
2175,1,42,5,1,Nominal choice (nw),NA,1,304,1,0,0.5,0.5,8,8.5,0
2176,0,40,3,-1,Forced choice very strong,1,NA,663,1,0,0.5,0.5,8,8.5,0
2177,1,38,3,-1,Base (nw),NA,NA,77,1,0,0.5,0.5,8,8.5,0
2178,0,33,5,-2,Nominal choice (w),NA,1,728,1,0,0.5,0.5,8,8.5,0
2179,1,37,5,-2,Base (w),NA,NA,800,0,1,0.5,0.5,0,0.5,0
2180,0,25,5,-1,Forced choice very strong,0,NA,617,0,0,0.5,0.25,NA,0.25,0
2181,0,31,5,0,Nominal choice (nw),NA,0,225,1,0,0.5,0.5,8,8.5,0
2182,1,34,8,1,Base (nw),NA,NA,106,0,1,0.5,0.5,0,0.5,0
2183,0,21,3,-1,Forced choice very strong,1,NA,597,0,1,0.5,0.5,0,0.5,0
2184,1,43,3,0,Forced choice (nw),0,NA,350,0,0,0.5,0.75,NA,0.75,0
2185,0,32,5,-1,Base (nw),NA,NA,95,0,1,0.5,0.5,0,0.5,0
2186,1,38,4,-1,Forced choice (w),1,NA,650,1,0,0.5,0.5,8,8.5,0
2187,0,27,3,-1,Nominal choice (w),NA,0,558,1,0,0.5,0.5,8,8.5,0
2188,1,49,3,2,Forced choice (nw),1,NA,217,1,0,0.5,0.5,8,8.5,0
2189,0,27,3,-2,Forced choice (nw),1,NA,117,1,0,0.5,0.5,8,8.5,0
2190,0,26,5,0,Forced choice very strong,1,NA,698,0,1,0.5,0.5,0,0.5,0
2191,0,32,5,1,Forced choice strong,1,NA,523,0,1,0.5,0.5,0,0.5,0
2192,0,26,4,-1,Nominal choice (w),NA,1,542,0,1,0.5,0.5,0,0.5,0
2193,0,35,5,1,Forced choice strong,1,NA,565,1,0,0.5,0.5,8,8.5,0
2194,0,29,5,0,Forced choice (nw),1,NA,63,1,0,0.5,0.5,8,8.5,1
2195,0,41,6,-1,Forced choice very strong,1,NA,715,1,0,0.5,0.5,8,8.5,0
2196,0,42,6,1,Forced choice very strong,0,NA,626,0,0,0.5,0.25,NA,0.25,0
2197,0,59,5,-2,Forced choice strong,1,NA,734,0,1,0.5,0.5,0,0.5,0
2198,1,28,4,0,Nominal choice (w),NA,1,657,0,1,0.5,0.5,0,0.5,0
2199,0,19,2,-1,Forced choice very strong,1,NA,1485,1,0,0.5,0.5,8,8.5,0
2200,0,32,3,0,Nominal choice (w),NA,1,692,0,1,0.5,0.5,0,0.5,0
2201,1,27,2,-2,Base (w),NA,NA,833,1,0,0.5,0.5,8,8.5,0
2202,0,35,8,-1,Forced choice (nw),1,NA,73,1,0,0.5,0.5,8,8.5,0
2203,0,27,5,0,Forced choice very strong,1,NA,589,0,1,0.5,0.5,0,0.5,0
2204,1,40,2,-2,Forced choice (w),1,NA,817,1,0,0.5,0.5,8,8.5,0
2205,1,38,3,-1,Base (nw),NA,NA,210,0,1,0.5,0.5,0,0.5,0
2206,1,54,4,-1,Forced choice strong,1,NA,730,0,1,0.5,0.5,0,0.5,0
2207,0,25,5,-1,Forced choice very strong,0,NA,743,0,0,0.5,0.25,NA,0.25,0
2208,1,56,3,1,Forced choice very strong,1,NA,887,1,0,0.5,0.5,8,8.5,0
2209,1,48,5,-2,Forced choice very strong,1,NA,745,0,1,0.5,0.5,0,0.5,0
2210,1,21,3,0,Forced choice (nw),1,NA,95,0,1,0.5,0.5,0,0.5,0
2211,0,25,5,0,Forced choice (nw),1,NA,63,0,1,0.5,0.5,0,0.5,0
2212,1,23,5,-1,Forced choice very strong,1,NA,793,0,1,0.5,0.5,0,0.5,0
2213,0,48,7,0,Forced choice (w),1,NA,1116,0,1,0.5,0.5,0,0.5,0
2214,1,49,5,0,Forced choice (w),1,NA,560,1,0,0.5,0.5,8,8.5,0
2215,1,31,5,-1,Forced choice very strong,1,NA,576,0,1,0.5,0.5,0,0.5,0
2216,1,29,5,-1,Forced choice very strong,1,NA,557,1,0,0.5,0.5,8,8.5,0
2217,1,31,5,-2,Forced choice (w),0,NA,626,0,0,0.5,0.75,NA,0.75,0
2218,0,30,2,0,Forced choice very strong,0,NA,652,0,0,0.5,0.25,NA,0.25,0
2219,1,36,5,-1,Forced choice strong,1,NA,980,1,0,0.5,0.5,8,8.5,0
2220,0,32,5,0,Forced choice (w),1,NA,673,0,1,0.5,0.5,0,0.5,0
2221,0,30,3,0,Base (nw),NA,NA,215,1,0,0.5,0.5,8,8.5,0
2222,0,35,5,1,Forced choice very strong,1,NA,601,1,0,0.5,0.5,8,8.5,0
2223,0,24,5,1,Base (w),NA,NA,562,0,1,0.5,0.5,0,0.5,0
2224,1,25,6,-2,Nominal choice (nw),NA,1,151,1,0,0.5,0.5,8,8.5,1
2225,0,64,3,0,Base (nw),NA,NA,170,0,1,0.5,0.5,0,0.5,0
2226,0,35,4,-1,Forced choice (nw),1,NA,126,1,0,0.5,0.5,8,8.5,0
2227,0,26,2,-1,Base (w),NA,NA,648,1,0,0.5,0.5,8,8.5,0
2228,1,23,4,1,Forced choice strong,1,NA,542,0,1,0.5,0.5,0,0.5,0
2229,1,29,5,-1,Nominal choice (w),NA,1,607,1,0,0.5,0.5,8,8.5,0
2230,1,57,3,1,Base (w),NA,NA,622,0,1,0.5,0.5,0,0.5,0
2231,1,23,5,-2,Nominal choice (nw),NA,1,101,1,0,0.5,0.5,8,8.5,0
2232,1,27,5,-2,Nominal choice (w),NA,0,586,1,0,0.5,0.5,8,8.5,0
2233,0,21,3,-1,Forced choice (nw),1,NA,42,0,1,0.5,0.5,0,0.5,1
2234,1,53,8,0,Forced choice very strong,1,NA,620,1,0,0.5,0.5,8,8.5,0
2235,0,47,7,0,Nominal choice (nw),NA,1,174,1,0,0.5,0.5,8,8.5,0
2236,1,23,5,-2,Forced choice (w),1,NA,921,0,1,0.5,0.5,0,0.5,0
2237,1,34,5,1,Forced choice (nw),1,NA,122,1,0,0.5,0.5,8,8.5,0
2238,1,35,2,-2,Base (w),NA,NA,847,0,1,0.5,0.5,0,0.5,0
2239,0,27,3,0,Forced choice (w),1,NA,747,1,0,0.5,0.5,8,8.5,0
2240,1,62,5,0,Base (w),NA,NA,542,0,1,0.5,0.5,0,0.5,0
2241,1,59,5,0,Forced choice (nw),1,NA,161,0,1,0.5,0.5,0,0.5,0
2242,0,36,3,-1,Nominal choice (w),NA,1,567,1,0,0.5,0.5,8,8.5,0
2243,0,33,5,-1,Nominal choice (nw),NA,1,102,0,1,0.5,0.5,0,0.5,0
2244,1,26,2,0,Nominal choice (w),NA,1,1081,1,0,0.5,0.5,8,8.5,0
2245,1,30,3,0,Nominal choice (nw),NA,0,124,1,0,0.5,0.5,8,8.5,0
2246,1,34,5,2,Forced choice (nw),1,NA,174,1,0,0.5,0.5,8,8.5,0
2247,0,73,8,1,Forced choice (w),1,NA,652,1,0,0.5,0.5,8,8.5,0
2248,0,37,2,0,Forced choice (nw),1,NA,166,0,1,0.5,0.5,0,0.5,0
2249,0,36,5,1,Base (nw),NA,NA,132,1,0,0.5,0.5,8,8.5,0
2250,1,38,6,-1,Forced choice strong,1,NA,578,0,1,0.5,0.5,0,0.5,0
2251,1,28,5,-1,Nominal choice (w),NA,1,655,1,0,0.5,0.5,8,8.5,0
2252,1,40,5,1,Forced choice (w),1,NA,564,1,0,0.5,0.5,8,8.5,0
2253,1,31,6,-2,Forced choice strong,0,NA,558,0,0,0.5,0.5,NA,0.5,0
2254,1,32,4,-1,Nominal choice (w),NA,1,609,1,0,0.5,0.5,8,8.5,0
2255,1,60,5,0,Forced choice very strong,1,NA,766,1,0,0.5,0.5,8,8.5,0
2256,0,21,3,-1,Base (w),NA,NA,563,1,0,0.5,0.5,8,8.5,0
2257,1,38,2,0,Nominal choice (nw),NA,1,86,0,1,0.5,0.5,0,0.5,0
2258,0,29,3,1,Base (w),NA,NA,585,1,0,0.5,0.5,8,8.5,0
2259,0,41,3,-1,Nominal choice (w),NA,1,1047,1,0,0.5,0.5,8,8.5,0
2260,1,57,5,-1,Forced choice strong,1,NA,723,1,0,0.5,0.5,8,8.5,0
2261,1,41,2,0,Base (w),NA,NA,600,1,0,0.5,0.5,8,8.5,0
2262,0,50,5,0,Nominal choice (nw),NA,0,127,1,0,0.5,0.5,8,8.5,0
2263,1,48,5,-2,Forced choice (nw),0,NA,116,0,0,0.5,0.75,NA,0.75,0
2264,0,31,6,0,Forced choice very strong,1,NA,590,1,0,0.5,0.5,8,8.5,0
2265,1,32,5,-1,Forced choice strong,1,NA,813,0,1,0.5,0.5,0,0.5,0
2266,1,49,7,-2,Forced choice very strong,0,NA,534,0,0,0.5,0.25,NA,0.25,0
2267,0,31,5,-1,Forced choice (w),1,NA,511,1,0,0.5,0.5,8,8.5,0
2268,1,28,5,-2,Forced choice very strong,1,NA,754,1,0,0.5,0.5,8,8.5,0
2269,1,52,6,-1,Base (w),NA,NA,1123,0,1,0.5,0.5,0,0.5,0
2270,1,67,5,0,Nominal choice (w),NA,0,630,1,0,0.5,0.5,8,8.5,0
2271,0,29,6,-2,Forced choice (w),1,NA,767,1,0,0.5,0.5,8,8.5,0
2272,0,33,4,-1,Forced choice (nw),0,NA,100,0,0,0.5,0.75,NA,0.75,0
2273,1,50,2,-2,Base (nw),NA,NA,95,0,1,0.5,0.5,0,0.5,0
2274,1,42,5,-1,Base (w),NA,NA,698,0,1,0.5,0.5,0,0.5,0
2275,0,30,2,-2,Forced choice strong,1,NA,770,0,1,0.5,0.5,0,0.5,0
2276,1,30,5,-1,Base (nw),NA,NA,51,1,0,0.5,0.5,8,8.5,0
2277,0,38,5,-2,Forced choice (nw),1,NA,99,0,1,0.5,0.5,0,0.5,0
2278,1,32,6,-2,Forced choice very strong,1,NA,555,1,0,0.5,0.5,8,8.5,0
2279,1,32,3,-2,Forced choice very strong,1,NA,594,0,1,0.5,0.5,0,0.5,0
2280,0,32,4,2,Base (nw),NA,NA,154,0,1,0.5,0.5,0,0.5,1
2281,0,22,3,-1,Nominal choice (w),NA,0,636,0,1,0.5,0.5,0,0.5,0
2282,0,31,2,-1,Nominal choice (nw),NA,1,98,0,1,0.5,0.5,0,0.5,0
2283,0,31,6,1,Nominal choice (nw),NA,1,177,0,1,0.5,0.5,0,0.5,0
2284,1,37,3,1,Forced choice very strong,0,NA,737,0,0,0.5,0.25,NA,0.25,0
2285,1,34,3,1,Forced choice very strong,1,NA,924,0,1,0.5,0.5,0,0.5,0
2286,0,40,2,1,Forced choice (nw),1,NA,122,1,0,0.5,0.5,8,8.5,0
2287,1,27,6,0,Forced choice strong,1,NA,547,0,1,0.5,0.5,0,0.5,0
2288,1,26,3,0,Forced choice very strong,0,NA,748,0,0,0.5,0.25,NA,0.25,0
2289,1,27,5,1,Forced choice very strong,1,NA,619,1,0,0.5,0.5,8,8.5,0
2290,1,37,3,1,Base (w),NA,NA,604,0,1,0.5,0.5,0,0.5,0
2291,0,29,3,0,Nominal choice (nw),NA,1,100,0,1,0.5,0.5,0,0.5,0
2292,1,28,8,0,Forced choice (nw),1,NA,99,1,0,0.5,0.5,8,8.5,0
2293,0,35,2,0,Forced choice (nw),1,NA,191,0,1,0.5,0.5,0,0.5,0
2294,1,37,5,1,Forced choice strong,1,NA,1618,1,0,0.5,0.5,8,8.5,0
2295,1,60,3,-1,Nominal choice (w),NA,1,737,0,1,0.5,0.5,0,0.5,0
2296,1,28,4,-1,Forced choice (w),1,NA,607,1,0,0.5,0.5,8,8.5,0
2297,0,42,5,1,Forced choice strong,1,NA,613,1,0,0.5,0.5,8,8.5,0
2298,1,42,4,-2,Forced choice (nw),1,NA,237,1,0,0.5,0.5,8,8.5,0
2299,0,27,3,-1,Forced choice (nw),1,NA,102,1,0,0.5,0.5,8,8.5,0
2300,0,25,3,0,Forced choice strong,1,NA,695,0,1,0.5,0.5,0,0.5,0
2301,0,29,5,-2,Base (nw),NA,NA,286,0,1,0.5,0.5,0,0.5,0
2302,1,51,5,-2,Forced choice (w),1,NA,700,0,1,0.5,0.5,0,0.5,0
2303,0,35,3,-1,Forced choice (nw),1,NA,97,0,1,0.5,0.5,0,0.5,0
2304,0,28,6,-1,Forced choice very strong,0,NA,546,0,0,0.5,0.25,NA,0.25,0
2305,1,41,3,0,Forced choice strong,1,NA,625,0,1,0.5,0.5,0,0.5,0
2306,1,44,4,-2,Base (nw),NA,NA,227,1,0,0.5,0.5,8,8.5,0
2307,0,32,3,0,Base (w),NA,NA,503,0,1,0.5,0.5,0,0.5,0
2308,1,32,5,1,Forced choice (nw),1,NA,172,0,1,0.5,0.5,0,0.5,0
2309,1,34,3,0,Forced choice (w),0,NA,595,0,0,0.5,0.75,NA,0.75,0
2310,1,36,4,-1,Forced choice very strong,0,NA,656,0,0,0.5,0.25,NA,0.25,0
2311,0,23,3,0,Nominal choice (nw),NA,1,170,1,0,0.5,0.5,8,8.5,0
2312,1,39,2,-1,Forced choice (w),1,NA,610,1,0,0.5,0.5,8,8.5,0
2313,0,22,2,0,Nominal choice (nw),NA,0,91,0,1,0.5,0.5,0,0.5,1
2314,0,34,3,-1,Forced choice (nw),1,NA,183,1,0,0.5,0.5,8,8.5,0
2315,0,39,6,1,Base (nw),NA,NA,147,0,1,0.5,0.5,0,0.5,0
2316,0,25,4,-1,Base (w),NA,NA,2044,1,0,0.5,0.5,8,8.5,0
2317,0,32,5,1,Forced choice (nw),1,NA,103,0,1,0.5,0.5,0,0.5,0
2318,1,28,5,-2,Nominal choice (nw),NA,0,98,0,1,0.5,0.5,0,0.5,0
2319,1,36,3,2,Forced choice strong,1,NA,616,1,0,0.5,0.5,8,8.5,0
2320,0,28,4,-1,Forced choice (w),1,NA,550,0,1,0.5,0.5,0,0.5,0
2321,1,58,4,1,Forced choice very strong,1,NA,653,1,0,0.5,0.5,8,8.5,0
2322,0,38,6,1,Forced choice (w),1,NA,540,1,0,0.5,0.5,8,8.5,0
2323,1,29,5,-2,Forced choice (w),1,NA,922,0,1,0.5,0.5,0,0.5,0
2324,1,43,5,1,Nominal choice (nw),NA,0,108,1,0,0.5,0.5,8,8.5,0
2325,1,38,6,-1,Base (nw),NA,NA,207,0,1,0.5,0.5,0,0.5,0
2326,1,55,5,1,Forced choice (w),1,NA,654,1,0,0.5,0.5,8,8.5,0
2327,1,37,3,-1,Forced choice strong,1,NA,686,0,1,0.5,0.5,0,0.5,0
2328,1,38,6,0,Base (nw),NA,NA,87,1,0,0.5,0.5,8,8.5,0
2329,1,35,6,0,Forced choice (nw),1,NA,128,0,1,0.5,0.5,0,0.5,0
2330,1,28,2,-1,Forced choice strong,1,NA,591,0,1,0.5,0.5,0,0.5,0
2331,1,42,3,-1,Forced choice (nw),1,NA,104,0,1,0.5,0.5,0,0.5,0
2332,0,32,3,-2,Forced choice (w),1,NA,1143,1,0,0.5,0.5,8,8.5,0
2333,0,28,2,0,Forced choice very strong,1,NA,835,1,0,0.5,0.5,8,8.5,0
2334,1,35,3,-2,Forced choice very strong,1,NA,708,1,0,0.5,0.5,8,8.5,0
2335,1,32,5,1,Nominal choice (w),NA,0,554,0,1,0.5,0.5,0,0.5,0
2336,1,59,2,1,Forced choice (w),1,NA,622,0,1,0.5,0.5,0,0.5,0
2337,0,29,5,-2,Forced choice (nw),1,NA,76,0,1,0.5,0.5,0,0.5,0
2338,1,26,6,-1,Forced choice very strong,1,NA,572,1,0,0.5,0.5,8,8.5,0
2339,0,35,3,-2,Forced choice strong,1,NA,674,0,1,0.5,0.5,0,0.5,0
2340,1,33,5,-2,Forced choice (w),1,NA,823,1,0,0.5,0.5,8,8.5,0
2341,0,31,6,1,Nominal choice (w),NA,1,551,1,0,0.5,0.5,8,8.5,0
2342,1,50,6,-2,Nominal choice (w),NA,0,571,1,0,0.5,0.5,8,8.5,0
2343,1,49,4,1,Base (w),NA,NA,834,1,0,0.5,0.5,8,8.5,0
2344,1,32,6,-2,Nominal choice (w),NA,1,538,1,0,0.5,0.5,8,8.5,0
2345,0,44,4,-1,Forced choice (nw),1,NA,96,0,1,0.5,0.5,0,0.5,0
2346,0,42,2,-1,Forced choice strong,1,NA,618,1,0,0.5,0.5,8,8.5,0
2347,0,62,4,1,Base (nw),NA,NA,150,1,0,0.5,0.5,8,8.5,0
2348,0,30,6,1,Forced choice (nw),0,NA,78,0,0,0.5,0.75,NA,0.75,0
2349,1,70,5,-1,Forced choice very strong,1,NA,679,0,1,0.5,0.5,0,0.5,0
2350,0,30,2,-2,Nominal choice (nw),NA,1,112,0,1,0.5,0.5,0,0.5,0
2351,0,27,3,-1,Forced choice strong,1,NA,645,1,0,0.5,0.5,8,8.5,0
2352,1,55,5,-2,Nominal choice (nw),NA,0,333,0,1,0.5,0.5,0,0.5,0
2353,1,25,5,-1,Nominal choice (w),NA,1,602,0,1,0.5,0.5,0,0.5,0
2354,0,39,3,-1,Forced choice very strong,1,NA,686,1,0,0.5,0.5,8,8.5,0
2355,1,43,5,-2,Base (w),NA,NA,535,0,1,0.5,0.5,0,0.5,0
2356,0,35,5,2,Nominal choice (w),NA,1,595,0,1,0.5,0.5,0,0.5,0
2357,1,29,2,0,Forced choice (w),1,NA,573,1,0,0.5,0.5,8,8.5,0
2358,0,29,6,1,Nominal choice (w),NA,1,590,1,0,0.5,0.5,8,8.5,0
2359,1,36,4,1,Forced choice (nw),1,NA,123,1,0,0.5,0.5,8,8.5,0
2360,1,33,3,-2,Forced choice (nw),1,NA,89,0,1,0.5,0.5,0,0.5,0
2361,1,46,5,0,Nominal choice (nw),NA,1,1224,0,1,0.5,0.5,0,0.5,0
2362,1,25,2,0,Nominal choice (w),NA,1,498,0,1,0.5,0.5,0,0.5,0
2363,1,24,2,0,Nominal choice (nw),NA,0,41,1,0,0.5,0.5,8,8.5,0
2364,1,45,5,1,Forced choice strong,1,NA,607,1,0,0.5,0.5,8,8.5,0
2365,1,55,5,1,Forced choice (w),0,NA,635,0,0,0.5,0.75,NA,0.75,0
2366,1,27,5,-2,Nominal choice (nw),NA,1,32,1,0,0.5,0.5,8,8.5,0
2367,0,51,5,-1,Base (nw),NA,NA,105,0,1,0.5,0.5,0,0.5,0
2368,1,34,5,-1,Nominal choice (nw),NA,1,146,1,0,0.5,0.5,8,8.5,0
2369,0,32,3,0,Forced choice (nw),1,NA,131,0,1,0.5,0.5,0,0.5,0
2370,1,54,5,0,Base (w),NA,NA,573,1,0,0.5,0.5,8,8.5,0
2371,1,27,6,-1,Nominal choice (nw),NA,0,183,1,0,0.5,0.5,8,8.5,0
2372,1,32,5,-2,Nominal choice (nw),NA,1,160,0,1,0.5,0.5,0,0.5,0
2373,0,40,3,1,Nominal choice (w),NA,1,667,0,1,0.5,0.5,0,0.5,0
2374,1,25,5,-2,Base (nw),NA,NA,216,1,0,0.5,0.5,8,8.5,0
2375,0,45,6,-1,Forced choice very strong,0,NA,600,0,0,0.5,0.25,NA,0.25,0
2376,0,30,5,-1,Forced choice very strong,0,NA,668,0,0,0.5,0.25,NA,0.25,0
2377,1,30,5,-1,Forced choice (w),1,NA,561,1,0,0.5,0.5,8,8.5,0
2378,1,41,4,1,Base (w),NA,NA,592,1,0,0.5,0.5,8,8.5,0
2379,0,29,5,-1,Forced choice (nw),1,NA,41,0,1,0.5,0.5,0,0.5,0
2380,0,30,2,1,Forced choice (w),0,NA,582,0,0,0.5,0.75,NA,0.75,0
2381,0,46,3,0,Nominal choice (nw),NA,0,423,0,1,0.5,0.5,0,0.5,0
2382,0,27,5,-2,Forced choice (w),1,NA,1045,0,1,0.5,0.5,0,0.5,0
2383,1,36,5,-2,Base (nw),NA,NA,127,1,0,0.5,0.5,8,8.5,0
2384,0,29,3,-2,Base (nw),NA,NA,68,1,0,0.5,0.5,8,8.5,0
2385,0,31,5,-2,Forced choice (w),1,NA,666,0,1,0.5,0.5,0,0.5,0
2386,0,38,4,-1,Forced choice (w),1,NA,735,1,0,0.5,0.5,8,8.5,0
2387,1,30,5,-2,Forced choice (w),0,NA,753,0,0,0.5,0.75,NA,0.75,0
2388,0,26,5,0,Nominal choice (nw),NA,1,1194,0,1,0.5,0.5,0,0.5,0
2389,0,26,6,0,Forced choice very strong,0,NA,585,0,0,0.5,0.25,NA,0.25,0
2390,1,54,6,1,Forced choice (nw),1,NA,139,1,0,0.5,0.5,8,8.5,0
2391,1,41,6,1,Forced choice (nw),0,NA,287,0,0,0.5,0.75,NA,0.75,0
2392,1,49,5,0,Base (nw),NA,NA,97,1,0,0.5,0.5,8,8.5,0
